area_code,area,country_group_code,country_group,m49_code,iso2_code,iso3_code,wb_group2021,domain_code,domain,element_code,element,item_code_fao,item,year_code,year,unit,value,flag,flag_description,population,agriculture_production_value_per_capita
67,Finland,5707,European Union (27),246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,3038904,A,"Aggregate, may include official, semi-official, estimated or calculated data",5515525,550.97
67,Finland,5706,European Union (28),246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3252878,A,"Aggregate, may include official, semi-official, estimated or calculated data",5461512,595.6
67,Finland,5706,European Union (28),246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3221106,A,"Aggregate, may include official, semi-official, estimated or calculated data",5479531,587.84
67,Finland,5706,European Union (28),246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3217723,A,"Aggregate, may include official, semi-official, estimated or calculated data",5495303,585.54
67,Finland,5706,European Union (28),246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,3179620,A,"Aggregate, may include official, semi-official, estimated or calculated data",5508214,577.25
67,Finland,5706,European Union (28),246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,3038904,A,"Aggregate, may include official, semi-official, estimated or calculated data",5515525,550.97
67,Finland,9010,High-income economies,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3252878,A,"Aggregate, may include official, semi-official, estimated or calculated data",5461512,595.6
67,Finland,9010,High-income economies,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3221106,A,"Aggregate, may include official, semi-official, estimated or calculated data",5479531,587.84
67,Finland,9010,High-income economies,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3217723,A,"Aggregate, may include official, semi-official, estimated or calculated data",5495303,585.54
67,Finland,9010,High-income economies,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,3179620,A,"Aggregate, may include official, semi-official, estimated or calculated data",5508214,577.25
67,Finland,9010,High-income economies,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,3038904,A,"Aggregate, may include official, semi-official, estimated or calculated data",5515525,550.97
67,Finland,5208,Northern America and Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3252878,A,"Aggregate, may include official, semi-official, estimated or calculated data",5461512,595.6
67,Finland,5208,Northern America and Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3221106,A,"Aggregate, may include official, semi-official, estimated or calculated data",5479531,587.84
67,Finland,5208,Northern America and Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3217723,A,"Aggregate, may include official, semi-official, estimated or calculated data",5495303,585.54
67,Finland,5208,Northern America and Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,3179620,A,"Aggregate, may include official, semi-official, estimated or calculated data",5508214,577.25
67,Finland,5208,Northern America and Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,3038904,A,"Aggregate, may include official, semi-official, estimated or calculated data",5515525,550.97
67,Finland,5402,Northern Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3252878,A,"Aggregate, may include official, semi-official, estimated or calculated data",5461512,595.6
67,Finland,5402,Northern Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3221106,A,"Aggregate, may include official, semi-official, estimated or calculated data",5479531,587.84
67,Finland,5402,Northern Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3217723,A,"Aggregate, may include official, semi-official, estimated or calculated data",5495303,585.54
67,Finland,5402,Northern Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,3179620,A,"Aggregate, may include official, semi-official, estimated or calculated data",5508214,577.25
67,Finland,5402,Northern Europe,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,3038904,A,"Aggregate, may include official, semi-official, estimated or calculated data",5515525,550.97
67,Finland,5873,OECD,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3252878,A,"Aggregate, may include official, semi-official, estimated or calculated data",5461512,595.6
67,Finland,5873,OECD,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3221106,A,"Aggregate, may include official, semi-official, estimated or calculated data",5479531,587.84
67,Finland,5873,OECD,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3217723,A,"Aggregate, may include official, semi-official, estimated or calculated data",5495303,585.54
67,Finland,5873,OECD,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,3179620,A,"Aggregate, may include official, semi-official, estimated or calculated data",5508214,577.25
67,Finland,5873,OECD,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,3038904,A,"Aggregate, may include official, semi-official, estimated or calculated data",5515525,550.97
67,Finland,5000,World,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,3252878,A,"Aggregate, may include official, semi-official, estimated or calculated data",5461512,595.6
67,Finland,5000,World,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,3221106,A,"Aggregate, may include official, semi-official, estimated or calculated data",5479531,587.84
67,Finland,5000,World,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,3217723,A,"Aggregate, may include official, semi-official, estimated or calculated data",5495303,585.54
67,Finland,5000,World,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,3179620,A,"Aggregate, may include official, semi-official, estimated or calculated data",5508214,577.25
67,Finland,5000,World,246,FI,FIN,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,3038904,A,"Aggregate, may include official, semi-official, estimated or calculated data",5515525,550.97
68,France,5848,Annex I countries,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,71000262,A,"Aggregate, may include official, semi-official, estimated or calculated data",66312067,1070.7
68,France,5848,Annex I countries,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,70740350,A,"Aggregate, may include official, semi-official, estimated or calculated data",66548272,1062.99
68,France,5848,Annex I countries,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,67929656,A,"Aggregate, may include official, semi-official, estimated or calculated data",66724104,1018.07
68,France,5848,Annex I countries,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,69464555,A,"Aggregate, may include official, semi-official, estimated or calculated data",66918020,1038.05
68,France,5848,Annex I countries,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,67364105,A,"Aggregate, may include official, semi-official, estimated or calculated data",67101930,1003.91
68,France,5400,Europe,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,71000262,A,"Aggregate, may include official, semi-official, estimated or calculated data",66312067,1070.7
68,France,5400,Europe,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,70740350,A,"Aggregate, may include official, semi-official, estimated or calculated data",66548272,1062.99
68,France,5400,Europe,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,67929656,A,"Aggregate, may include official, semi-official, estimated or calculated data",66724104,1018.07
68,France,5400,Europe,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,69464555,A,"Aggregate, may include official, semi-official, estimated or calculated data",66918020,1038.05
68,France,5400,Europe,250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2018,2018,1000 US$,67364105,A,"Aggregate, may include official, semi-official, estimated or calculated data",67101930,1003.91
68,France,5707,European Union (27),250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2014,2014,1000 US$,71000262,A,"Aggregate, may include official, semi-official, estimated or calculated data",66312067,1070.7
68,France,5707,European Union (27),250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2015,2015,1000 US$,70740350,A,"Aggregate, may include official, semi-official, estimated or calculated data",66548272,1062.99
68,France,5707,European Union (27),250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2016,2016,1000 US$,67929656,A,"Aggregate, may include official, semi-official, estimated or calculated data",66724104,1018.07
68,France,5707,European Union (27),250,FR,FRA,High income,QV,Value of Agricultural Production,58,Gross Production Value (constant 2014-2016 thousand US$),2051,Agriculture,2017,2017,1000 US$,69464555,A,"Aggregate, may include official, semi-official, estimated or calculated data",66918020,1038.05
